HCO+,PHOTON,NAN,CO+,H,NAN,NAN,5.4e-12,0.0,3.3,10,41000
MG,PHOTON,NAN,MG+,E-,NAN,NAN,7.9e-11,0.0,2.1,10,41000
O2+,PHOTON,NAN,O+,O,NAN,NAN,3.5e-11,0.0,2.0,10,41000
O2,PHOTON,NAN,O2+,E-,NAN,NAN,7.6e-11,0.0,3.9,10,41000
O2,PHOTON,NAN,O,O,NAN,NAN,7.9e-10,0.0,2.1,10,41000
OH+,PHOTON,NAN,O+,H,NAN,NAN,1.1e-11,0.0,3.5,10,41000
OH,PHOTON,NAN,O,H,NAN,NAN,3.9e-10,0.0,2.2,10,41000
OH,PHOTON,NAN,OH+,E-,NAN,NAN,1.6e-12,0.0,3.1,10,41000
C+,O,NAN,CO+,PHOTON,NAN,NAN,3.14e-18,-0.15,68.0,10,13900
C,O+,NAN,CO+,PHOTON,NAN,NAN,5e-10,-3.7,800.0,2000,10000
C,O,NAN,CO,PHOTON,NAN,NAN,4.69e-19,1.52,-50.5,10,14700
H+,H,NAN,H2+,PHOTON,NAN,NAN,1.15e-18,1.49,228.0,200,32000
H2,C+,NAN,CH2+,PHOTON,NAN,NAN,2e-16,-1.3,23.0,10,300
H2,C,NAN,CH2,PHOTON,NAN,NAN,1e-17,0.0,0.0,10,300
H2,CH3+,NAN,CH5+,PHOTON,NAN,NAN,3.92e-16,-2.29,21.3,10,300
H2,CH,NAN,CH3,PHOTON,NAN,NAN,5.09e-18,-0.71,11.6,10,300
H,C+,NAN,CH+,PHOTON,NAN,NAN,1.7e-17,0.0,0.0,10,300
H,C,NAN,CH,PHOTON,NAN,NAN,1e-17,0.0,0.0,10,300
H,O,NAN,OH,PHOTON,NAN,NAN,9.9e-19,-0.38,0.0,10,300
H,OH,NAN,H2O,PHOTON,NAN,NAN,5.26e-18,-5.22,90.0,20,300
O,O,NAN,O2,PHOTON,NAN,NAN,4.9e-20,1.58,0.0,10,300
C+,E-,NAN,C,PHOTON,NAN,NAN,2.36e-12,-0.29,-17.6,10,41000
CH3+,E-,NAN,CH3,PHOTON,NAN,NAN,1.1e-10,-0.5,0.0,10,300
H+,E-,NAN,H,PHOTON,NAN,NAN,3.5e-12,-0.75,0.0,10,20000
HE+,E-,NAN,HE,PHOTON,NAN,NAN,5.36e-12,-0.5,0.0,10,1000
MG+,E-,NAN,MG,PHOTON,NAN,NAN,2.78e-12,-0.68,0.0,10,1000
O+,E-,NAN,O,PHOTON,NAN,NAN,3.24e-12,-0.66,0.0,10,41000
C,FREEZE,NAN,#CH4,NAN,NAN,NAN,1.0,0.0,0.0,0.0,10000.0
CH,FREEZE,NAN,#CH4,NAN,NAN,NAN,1.0,0.0,0.0,0.0,10000.0
CH2,FREEZE,NAN,#CH4,NAN,NAN,NAN,1.0,0.0,0.0,0.0,10000.0
CH3,FREEZE,NAN,#CH4,NAN,NAN,NAN,1.0,0.0,0.0,0.0,10000.0
CH4,FREEZE,NAN,#CH4,NAN,NAN,NAN,1.0,0.0,0.0,0.0,10000.0
C+,FREEZE,NAN,#CH4,NAN,NAN,NAN,1.0,1,0.0,0.0,10000.0
CH+,FREEZE,NAN,#CH4,NAN,NAN,NAN,1.0,1,0.0,0.0,10000.0
CH2+,FREEZE,NAN,#CH4,NAN,NAN,NAN,1.0,1,0.0,0.0,10000.0
CH3+,FREEZE,NAN,#CH4,NAN,NAN,NAN,1.0,1,0.0,0.0,10000.0
CH5+,FREEZE,NAN,#CH4,H,NAN,NAN,1.0,1,0.0,0.0,10000.0
CH4+,FREEZE,NAN,#CH4,NAN,NAN,NAN,1.0,1,0.0,0.0,10000.0
E-,FREEZE,NAN,,NAN,NAN,NAN,1.0,0.0,0.0,0.0,10000.0
#CH4,DESOH2,NAN,CH4,NAN,NAN,NAN,1.0,0.0,960.0,0.0,10000.0
#CH4,DESCR,NAN,CH4,NAN,NAN,NAN,1.0,0.0,960.0,0.0,10000.0
#CH4,DEUVCR,NAN,CH4,NAN,NAN,NAN,1.0,0.0,960.0,0.0,10000.0
