Particle Photoelectic H2Form H2Pumping H2Photodis CIPhotoion Cosmic-Rays Turbulence Chemistry Gas-Grain Coulomb Total 
341 5.07138E-21 1.93460E-23 6.77388E-24 5.15897E-24 8.86836E-26 2.49158E-33 7.00000E-26 2.70771E-30 -3.42310E-24 0.00000E+00 5.09939E-21
342 5.07136E-21 1.93463E-23 6.77389E-24 5.15905E-24 8.86839E-26 2.49170E-33 7.00000E-26 2.70769E-30 -3.42305E-24 0.00000E+00 5.09937E-21
343 5.07134E-21 1.93466E-23 6.77391E-24 5.15912E-24 8.86842E-26 2.49182E-33 7.00000E-26 2.70768E-30 -3.42301E-24 0.00000E+00 5.09935E-21
344 5.07132E-21 1.93469E-23 6.77392E-24 5.15920E-24 8.86846E-26 2.49194E-33 7.00000E-26 2.70766E-30 -3.42296E-24 0.00000E+00 5.09934E-21
345 5.07130E-21 1.93472E-23 6.77394E-24 5.15928E-24 8.86849E-26 2.49205E-33 7.00000E-26 2.70765E-30 -3.42292E-24 0.00000E+00 5.09932E-21
346 5.07128E-21 1.93475E-23 6.77395E-24 5.15935E-24 8.86852E-26 2.49217E-33 7.00000E-26 2.70764E-30 -3.42287E-24 0.00000E+00 5.09930E-21
347 5.07126E-21 1.93477E-23 6.77397E-24 5.15943E-24 8.86855E-26 2.49229E-33 7.00000E-26 2.70762E-30 -3.42283E-24 0.00000E+00 5.09928E-21
348 5.07124E-21 1.93480E-23 6.77398E-24 5.15951E-24 8.86859E-26 2.49241E-33 7.00000E-26 2.70761E-30 -3.42278E-24 0.00000E+00 5.09926E-21
349 5.07122E-21 1.93483E-23 6.77400E-24 5.15958E-24 8.86862E-26 2.49252E-33 7.00000E-26 2.70760E-30 -3.42274E-24 0.00000E+00 5.09924E-21
350 5.07120E-21 1.93486E-23 6.77402E-24 5.15966E-24 8.86865E-26 2.49264E-33 7.00000E-26 2.70758E-30 -3.42269E-24 0.00000E+00 5.09922E-21
351 5.07118E-21 1.93489E-23 6.77403E-24 5.15974E-24 8.86868E-26 2.49276E-33 7.00000E-26 2.70757E-30 -3.42265E-24 0.00000E+00 5.09920E-21
352 5.07116E-21 1.93492E-23 6.77405E-24 5.15981E-24 8.86872E-26 2.49288E-33 7.00000E-26 2.70756E-30 -3.42260E-24 0.00000E+00 5.09918E-21
353 5.07114E-21 1.93495E-23 6.77406E-24 5.15989E-24 8.86875E-26 2.49299E-33 7.00000E-26 2.70754E-30 -3.42255E-24 0.00000E+00 5.09916E-21
354 5.07112E-21 1.93498E-23 6.77408E-24 5.15997E-24 8.86878E-26 2.49311E-33 7.00000E-26 2.70753E-30 -3.42251E-24 0.00000E+00 5.09914E-21
355 5.07110E-21 1.93500E-23 6.77409E-24 5.16004E-24 8.86881E-26 2.49323E-33 7.00000E-26 2.70752E-30 -3.42246E-24 0.00000E+00 5.09912E-21
356 5.07108E-21 1.93503E-23 6.77411E-24 5.16012E-24 8.86885E-26 2.49335E-33 7.00000E-26 2.70750E-30 -3.42242E-24 0.00000E+00 5.09910E-21
357 5.07106E-21 1.93506E-23 6.77412E-24 5.16020E-24 8.86888E-26 2.49346E-33 7.00000E-26 2.70749E-30 -3.42237E-24 0.00000E+00 5.09908E-21
358 5.07104E-21 1.93509E-23 6.77414E-24 5.16027E-24 8.86891E-26 2.49358E-33 7.00000E-26 2.70747E-30 -3.42233E-24 0.00000E+00 5.09906E-21
359 5.07102E-21 1.93512E-23 6.77416E-24 5.16035E-24 8.86894E-26 2.49370E-33 7.00000E-26 2.70746E-30 -3.42228E-24 0.00000E+00 5.09904E-21
360 5.07100E-21 1.93515E-23 6.77417E-24 5.16043E-24 8.86897E-26 2.49382E-33 7.00000E-26 2.70745E-30 -3.42224E-24 0.00000E+00 5.09902E-21
361 5.07098E-21 1.93518E-23 6.77419E-24 5.16050E-24 8.86901E-26 2.49394E-33 7.00000E-26 2.70743E-30 -3.42219E-24 0.00000E+00 5.09901E-21
362 5.07096E-21 1.93521E-23 6.77420E-24 5.16058E-24 8.86904E-26 2.49405E-33 7.00000E-26 2.70742E-30 -3.42215E-24 0.00000E+00 5.09899E-21
363 5.07076E-21 1.93549E-23 6.77436E-24 5.16135E-24 8.86936E-26 2.49523E-33 7.00000E-26 2.70728E-30 -3.42169E-24 0.00000E+00 5.09879E-21
364 5.07057E-21 1.93578E-23 6.77451E-24 5.16211E-24 8.86969E-26 2.49641E-33 7.00000E-26 2.70715E-30 -3.42124E-24 0.00000E+00 5.09860E-21
365 5.07037E-21 1.93607E-23 6.77467E-24 5.16288E-24 8.87001E-26 2.49758E-33 7.00000E-26 2.70701E-30 -3.42079E-24 0.00000E+00 5.09840E-21
366 5.07017E-21 1.93636E-23 6.77482E-24 5.16365E-24 8.87033E-26 2.49876E-33 7.00000E-26 2.70688E-30 -3.42034E-24 0.00000E+00 5.09821E-21
367 5.06997E-21 1.93664E-23 6.77498E-24 5.16441E-24 8.87066E-26 2.49994E-33 7.00000E-26 2.70674E-30 -3.41989E-24 0.00000E+00 5.09802E-21
368 5.06977E-21 1.93693E-23 6.77513E-24 5.16518E-24 8.87098E-26 2.50112E-33 7.00000E-26 2.70660E-30 -3.41943E-24 0.00000E+00 5.09782E-21
369 5.06957E-21 1.93722E-23 6.77529E-24 5.16595E-24 8.87131E-26 2.50230E-33 7.00000E-26 2.70647E-30 -3.41898E-24 0.00000E+00 5.09763E-21
370 5.06938E-21 1.93751E-23 6.77544E-24 5.16672E-24 8.87163E-26 2.50348E-33 7.00000E-26 2.70633E-30 -3.41853E-24 0.00000E+00 5.09743E-21
371 5.06918E-21 1.93779E-23 6.77560E-24 5.16748E-24 8.87195E-26 2.50466E-33 7.00000E-26 2.70620E-30 -3.41808E-24 0.00000E+00 5.09724E-21
372 5.06898E-21 1.93808E-23 6.77575E-24 5.16825E-24 8.87228E-26 2.50584E-33 7.00000E-26 2.70606E-30 -3.41763E-24 0.00000E+00 5.09704E-21
373 5.06878E-21 1.93837E-23 6.77590E-24 5.16902E-24 8.87260E-26 2.50702E-33 7.00000E-26 2.70592E-30 -3.41717E-24 0.00000E+00 5.09685E-21
374 5.06858E-21 1.93866E-23 6.77606E-24 5.16979E-24 8.87292E-26 2.50820E-33 7.00000E-26 2.70579E-30 -3.41672E-24 0.00000E+00 5.09666E-21
375 5.06838E-21 1.93895E-23 6.77621E-24 5.17055E-24 8.87325E-26 2.50939E-33 7.00000E-26 2.70565E-30 -3.41627E-24 0.00000E+00 5.09646E-21
376 5.06818E-21 1.93923E-23 6.77637E-24 5.17132E-24 8.87357E-26 2.51057E-33 7.00000E-26 2.70552E-30 -3.41582E-24 0.00000E+00 5.09627E-21
377 5.06799E-21 1.93952E-23 6.77652E-24 5.17209E-24 8.87390E-26 2.51175E-33 7.00000E-26 2.70538E-30 -3.41537E-24 0.00000E+00 5.09607E-21
378 5.06779E-21 1.93981E-23 6.77667E-24 5.17286E-24 8.87422E-26 2.51294E-33 7.00000E-26 2.70524E-30 -3.41492E-24 0.00000E+00 5.09588E-21
379 5.06759E-21 1.94010E-23 6.77682E-24 5.17363E-24 8.87454E-26 2.51412E-33 7.00000E-26 2.70511E-30 -3.41446E-24 0.00000E+00 5.09569E-21
380 5.06739E-21 1.94039E-23 6.77698E-24 5.17439E-24 8.87487E-26 2.51531E-33 7.00000E-26 2.70497E-30 -3.41401E-24 0.00000E+00 5.09549E-21
381 5.06719E-21 1.94067E-23 6.77713E-24 5.17516E-24 8.87519E-26 2.51649E-33 7.00000E-26 2.70484E-30 -3.41356E-24 0.00000E+00 5.09530E-21
382 5.06699E-21 1.94096E-23 6.77728E-24 5.17593E-24 8.87552E-26 2.51768E-33 7.00000E-26 2.70470E-30 -3.41311E-24 0.00000E+00 5.09510E-21
383 5.06680E-21 1.94125E-23 6.77744E-24 5.17670E-24 8.87584E-26 2.51887E-33 7.00000E-26 2.70457E-30 -3.41266E-24 0.00000E+00 5.09491E-21
384 5.06660E-21 1.94154E-23 6.77759E-24 5.17747E-24 8.87616E-26 2.52006E-33 7.00000E-26 2.70443E-30 -3.41221E-24 0.00000E+00 5.09471E-21
385 5.06640E-21 1.94183E-23 6.77774E-24 5.17824E-24 8.87649E-26 2.52124E-33 7.00000E-26 2.70429E-30 -3.41176E-24 0.00000E+00 5.09452E-21
386 5.06620E-21 1.94211E-23 6.77789E-24 5.17900E-24 8.87681E-26 2.52243E-33 7.00000E-26 2.70416E-30 -3.41131E-24 0.00000E+00 5.09433E-21
387 5.06600E-21 1.94240E-23 6.77805E-24 5.17977E-24 8.87714E-26 2.52362E-33 7.00000E-26 2.70402E-30 -3.41085E-24 0.00000E+00 5.09413E-21
388 5.06358E-21 1.94073E-23 6.78297E-24 5.17532E-24 8.87301E-26 2.52227E-33 7.00000E-26 2.71264E-30 -3.41726E-24 0.00000E+00 5.09169E-21
389 5.06338E-21 1.94102E-23 6.78313E-24 5.17609E-24 8.87334E-26 2.52346E-33 7.00000E-26 2.71251E-30 -3.41681E-24 0.00000E+00 5.09149E-21
390 5.06318E-21 1.94131E-23 6.78328E-24 5.17686E-24 8.87366E-26 2.52465E-33 7.00000E-26 2.71237E-30 -3.41635E-24 0.00000E+00 5.09130E-21
391 5.06298E-21 1.94160E-23 6.78343E-24 5.17763E-24 8.87398E-26 2.52584E-33 7.00000E-26 2.71224E-30 -3.41590E-24 0.00000E+00 5.09110E-21
392 5.06279E-21 1.94189E-23 6.78359E-24 5.17840E-24 8.87431E-26 2.52703E-33 7.00000E-26 2.71210E-30 -3.41545E-24 0.00000E+00 5.09091E-21
393 5.06259E-21 1.94217E-23 6.78374E-24 5.17917E-24 8.87463E-26 2.52822E-33 7.00000E-26 2.71196E-30 -3.41500E-24 0.00000E+00 5.09072E-21
394 5.06239E-21 1.94246E-23 6.78389E-24 5.17994E-24 8.87496E-26 2.52941E-33 7.00000E-26 2.71183E-30 -3.41455E-24 0.00000E+00 5.09052E-21
395 5.06219E-21 1.94275E-23 6.78405E-24 5.18070E-24 8.87528E-26 2.53061E-33 7.00000E-26 2.71169E-30 -3.41410E-24 0.00000E+00 5.09033E-21
396 5.06199E-21 1.94304E-23 6.78420E-24 5.18147E-24 8.87560E-26 2.53180E-33 7.00000E-26 2.71155E-30 -3.41365E-24 0.00000E+00 5.09013E-21
397 5.06179E-21 1.94333E-23 6.78435E-24 5.18224E-24 8.87593E-26 2.53299E-33 7.00000E-26 2.71142E-30 -3.41319E-24 0.00000E+00 5.08994E-21
398 5.06159E-21 1.94362E-23 6.78451E-24 5.18301E-24 8.87625E-26 2.53419E-33 7.00000E-26 2.71128E-30 -3.41274E-24 0.00000E+00 5.08974E-21
399 5.06140E-21 1.94391E-23 6.78466E-24 5.18378E-24 8.87658E-26 2.53538E-33 7.00000E-26 2.71115E-30 -3.41229E-24 0.00000E+00 5.08955E-21
400 5.06120E-21 1.94419E-23 6.78481E-24 5.18455E-24 8.87690E-26 2.53658E-33 7.00000E-26 2.71101E-30 -3.41184E-24 0.00000E+00 5.08936E-21
401 5.06100E-21 1.94448E-23 6.78496E-24 5.18532E-24 8.87722E-26 2.53778E-33 7.00000E-26 2.71087E-30 -3.41139E-24 0.00000E+00 5.08916E-21
402 5.06080E-21 1.94477E-23 6.78512E-24 5.18609E-24 8.87755E-26 2.53897E-33 7.00000E-26 2.71074E-30 -3.41094E-24 0.00000E+00 5.08897E-21
403 5.06060E-21 1.94506E-23 6.78527E-24 5.18686E-24 8.87787E-26 2.54017E-33 7.00000E-26 2.71060E-30 -3.41049E-24 0.00000E+00 5.08877E-21
404 5.06040E-21 1.94535E-23 6.78542E-24 5.18763E-24 8.87820E-26 2.54137E-33 7.00000E-26 2.71046E-30 -3.41004E-24 0.00000E+00 5.08858E-21
405 5.06021E-21 1.94564E-23 6.78557E-24 5.18840E-24 8.87852E-26 2.54257E-33 7.00000E-26 2.71033E-30 -3.40959E-24 0.00000E+00 5.08838E-21
406 5.06001E-21 1.94593E-23 6.78572E-24 5.18917E-24 8.87884E-26 2.54376E-33 7.00000E-26 2.71019E-30 -3.40914E-24 0.00000E+00 5.08819E-21
407 5.05981E-21 1.94622E-23 6.78588E-24 5.18994E-24 8.87917E-26 2.54496E-33 7.00000E-26 2.71006E-30 -3.40869E-24 0.00000E+00 5.08800E-21
408 5.05961E-21 1.94650E-23 6.78603E-24 5.19071E-24 8.87949E-26 2.54616E-33 7.00000E-26 2.70992E-30 -3.40823E-24 0.00000E+00 5.08780E-21
409 5.05719E-21 1.94484E-23 6.79097E-24 5.18626E-24 8.87537E-26 2.54480E-33 7.00000E-26 2.71855E-30 -3.41462E-24 0.00000E+00 5.08536E-21
410 5.05700E-21 1.94512E-23 6.79112E-24 5.18703E-24 8.87570E-26 2.54600E-33 7.00000E-26 2.71841E-30 -3.41417E-24 0.00000E+00 5.08517E-21
411 5.05680E-21 1.94541E-23 6.79127E-24 5.18780E-24 8.87602E-26 2.54720E-33 7.00000E-26 2.71828E-30 -3.41372E-24 0.00000E+00 5.08498E-21
412 5.05660E-21 1.94570E-23 6.79143E-24 5.18857E-24 8.87634E-26 2.54840E-33 7.00000E-26 2.71814E-30 -3.41327E-24 0.00000E+00 5.08478E-21
413 5.05640E-21 1.94599E-23 6.79158E-24 5.18934E-24 8.87667E-26 2.54961E-33 7.00000E-26 2.71800E-30 -3.41282E-24 0.00000E+00 5.08459E-21
414 5.05620E-21 1.94628E-23 6.79173E-24 5.19011E-24 8.87699E-26 2.55081E-33 7.00000E-26 2.71787E-30 -3.41237E-24 0.00000E+00 5.08439E-21
415 5.05600E-21 1.94657E-23 6.79188E-24 5.19088E-24 8.87732E-26 2.55201E-33 7.00000E-26 2.71773E-30 -3.41192E-24 0.00000E+00 5.08420E-21
416 5.05581E-21 1.94686E-23 6.79204E-24 5.19166E-24 8.87764E-26 2.55322E-33 7.00000E-26 2.71759E-30 -3.41146E-24 0.00000E+00 5.08401E-21
417 5.05561E-21 1.94715E-23 6.79219E-24 5.19243E-24 8.87796E-26 2.55442E-33 7.00000E-26 2.71746E-30 -3.41101E-24 0.00000E+00 5.08381E-21
418 5.05541E-21 1.94744E-23 6.79234E-24 5.19320E-24 8.87829E-26 2.55562E-33 7.00000E-26 2.71732E-30 -3.41056E-24 0.00000E+00 5.08362E-21
419 5.05521E-21 1.94773E-23 6.79249E-24 5.19397E-24 8.87861E-26 2.55683E-33 7.00000E-26 2.71718E-30 -3.41011E-24 0.00000E+00 5.08342E-21
420 5.05501E-21 1.94801E-23 6.79265E-24 5.19474E-24 8.87894E-26 2.55803E-33 7.00000E-26 2.71705E-30 -3.40966E-24 0.00000E+00 5.08323E-21
421 5.05481E-21 1.94830E-23 6.79280E-24 5.19551E-24 8.87926E-26 2.55924E-33 7.00000E-26 2.71691E-30 -3.40921E-24 0.00000E+00 5.08304E-21
422 5.05462E-21 1.94859E-23 6.79295E-24 5.19628E-24 8.87958E-26 2.56045E-33 7.00000E-26 2.71677E-30 -3.40876E-24 0.00000E+00 5.08284E-21
423 5.05442E-21 1.94888E-23 6.79310E-24 5.19705E-24 8.87991E-26 2.56166E-33 7.00000E-26 2.71664E-30 -3.40831E-24 0.00000E+00 5.08265E-21
424 5.05422E-21 1.94917E-23 6.79325E-24 5.19782E-24 8.88023E-26 2.56286E-33 7.00000E-26 2.71650E-30 -3.40786E-24 0.00000E+00 5.08245E-21
425 5.05402E-21 1.94946E-23 6.79340E-24 5.19860E-24 8.88056E-26 2.56407E-33 7.00000E-26 2.71636E-30 -3.40741E-24 0.00000E+00 5.08226E-21
426 5.05382E-21 1.94975E-23 6.79355E-24 5.19937E-24 8.88088E-26 2.56528E-33 7.00000E-26 2.71623E-30 -3.40696E-24 0.00000E+00 5.08206E-21
427 5.05362E-21 1.95004E-23 6.79371E-24 5.20014E-24 8.88121E-26 2.56649E-33 7.00000E-26 2.71609E-30 -3.40651E-24 0.00000E+00 5.08187E-21
428 5.05342E-21 1.95033E-23 6.79386E-24 5.20091E-24 8.88153E-26 2.56770E-33 7.00000E-26 2.71596E-30 -3.40606E-24 0.00000E+00 5.08168E-21
429 5.05323E-21 1.95062E-23 6.79401E-24 5.20168E-24 8.88185E-26 2.56891E-33 7.00000E-26 2.71582E-30 -3.40561E-24 0.00000E+00 5.08148E-21
430 5.05303E-21 1.95091E-23 6.79416E-24 5.20246E-24 8.88218E-26 2.57012E-33 7.00000E-26 2.71568E-30 -3.40516E-24 0.00000E+00 5.08129E-21
431 5.05283E-21 1.95120E-23 6.79431E-24 5.20323E-24 8.88250E-26 2.57133E-33 7.00000E-26 2.71555E-30 -3.40471E-24 0.00000E+00 5.08109E-21
432 5.05263E-21 1.95149E-23 6.79446E-24 5.20400E-24 8.88283E-26 2.57255E-33 7.00000E-26 2.71541E-30 -3.40426E-24 0.00000E+00 5.08090E-21
433 5.05243E-21 1.95178E-23 6.79461E-24 5.20477E-24 8.88315E-26 2.57376E-33 7.00000E-26 2.71527E-30 -3.40381E-24 0.00000E+00 5.08070E-21
434 5.05223E-21 1.95207E-23 6.79476E-24 5.20554E-24 8.88348E-26 2.57497E-33 7.00000E-26 2.71514E-30 -3.40336E-24 0.00000E+00 5.08051E-21
435 5.05203E-21 1.95236E-23 6.79491E-24 5.20632E-24 8.88380E-26 2.57619E-33 7.00000E-26 2.71500E-30 -3.40291E-24 0.00000E+00 5.08032E-21
436 5.05184E-21 1.95265E-23 6.79506E-24 5.20709E-24 8.88412E-26 2.57740E-33 7.00000E-26 2.71486E-30 -3.40246E-24 0.00000E+00 5.08012E-21
437 5.05164E-21 1.95294E-23 6.79521E-24 5.20786E-24 8.88445E-26 2.57862E-33 7.00000E-26 2.71473E-30 -3.40201E-24 0.00000E+00 5.07993E-21
438 5.05144E-21 1.95323E-23 6.79536E-24 5.20864E-24 8.88477E-26 2.57983E-33 7.00000E-26 2.71459E-30 -3.40156E-24 0.00000E+00 5.07973E-21
439 5.05124E-21 1.95352E-23 6.79551E-24 5.20941E-24 8.88510E-26 2.58105E-33 7.00000E-26 2.71445E-30 -3.40111E-24 0.00000E+00 5.07954E-21
440 5.05104E-21 1.95381E-23 6.79566E-24 5.21018E-24 8.88542E-26 2.58227E-33 7.00000E-26 2.71432E-30 -3.40066E-24 0.00000E+00 5.07934E-21
441 5.05084E-21 1.95410E-23 6.79581E-24 5.21095E-24 8.88575E-26 2.58348E-33 7.00000E-26 2.71418E-30 -3.40021E-24 0.00000E+00 5.07915E-21
442 5.05064E-21 1.95439E-23 6.79595E-24 5.21173E-24 8.88607E-26 2.58470E-33 7.00000E-26 2.71404E-30 -3.39976E-24 0.00000E+00 5.07896E-21
443 5.05045E-21 1.95468E-23 6.79610E-24 5.21250E-24 8.88640E-26 2.58592E-33 7.00000E-26 2.71391E-30 -3.39931E-24 0.00000E+00 5.07876E-21
444 5.05025E-21 1.95497E-23 6.79625E-24 5.21327E-24 8.88672E-26 2.58714E-33 7.00000E-26 2.71377E-30 -3.39886E-24 0.00000E+00 5.07857E-21
445 5.05005E-21 1.95526E-23 6.79640E-24 5.21405E-24 8.88704E-26 2.58836E-33 7.00000E-26 2.71363E-30 -3.39841E-24 0.00000E+00 5.07837E-21
446 5.04985E-21 1.95555E-23 6.79655E-24 5.21482E-24 8.88737E-26 2.58958E-33 7.00000E-26 2.71350E-30 -3.39797E-24 0.00000E+00 5.07818E-21
447 5.04965E-21 1.95584E-23 6.79670E-24 5.21559E-24 8.88769E-26 2.59080E-33 7.00000E-26 2.71336E-30 -3.39752E-24 0.00000E+00 5.07798E-21
448 5.04945E-21 1.95613E-23 6.79685E-24 5.21637E-24 8.88802E-26 2.59202E-33 7.00000E-26 2.71323E-30 -3.39707E-24 0.00000E+00 5.07779E-21
449 5.04925E-21 1.95642E-23 6.79699E-24 5.21714E-24 8.88834E-26 2.59324E-33 7.00000E-26 2.71309E-30 -3.39662E-24 0.00000E+00 5.07759E-21
450 5.04906E-21 1.95671E-23 6.79714E-24 5.21792E-24 8.88867E-26 2.59447E-33 7.00000E-26 2.71295E-30 -3.39617E-24 0.00000E+00 5.07740E-21
451 5.04886E-21 1.95700E-23 6.79729E-24 5.21869E-24 8.88899E-26 2.59569E-33 7.00000E-26 2.71282E-30 -3.39572E-24 0.00000E+00 5.07721E-21
452 5.04866E-21 1.95729E-23 6.79744E-24 5.21946E-24 8.88932E-26 2.59691E-33 7.00000E-26 2.71268E-30 -3.39527E-24 0.00000E+00 5.07701E-21
453 5.04667E-21 1.96019E-23 6.79891E-24 5.22721E-24 8.89256E-26 2.60918E-33 7.00000E-26 2.71132E-30 -3.39079E-24 0.00000E+00 5.07507E-21
454 5.04468E-21 1.96310E-23 6.80036E-24 5.23496E-24 8.89581E-26 2.62151E-33 7.00000E-26 2.70995E-30 -3.38631E-24 0.00000E+00 5.07312E-21
455 5.04049E-21 1.96405E-23 6.80672E-24 5.23749E-24 8.89461E-26 2.63126E-33 7.00000E-26 2.71734E-30 -3.38862E-24 0.00000E+00 5.06895E-21
456 5.03851E-21 1.96696E-23 6.80817E-24 5.24526E-24 8.89786E-26 2.64369E-33 7.00000E-26 2.71597E-30 -3.38414E-24 0.00000E+00 5.06700E-21
457 5.03433E-21 1.96791E-23 6.81453E-24 5.24780E-24 8.89666E-26 2.65352E-33 7.00000E-26 2.72337E-30 -3.38643E-24 0.00000E+00 5.06284E-21
458 5.03234E-21 1.97083E-23 6.81597E-24 5.25558E-24 8.89991E-26 2.66606E-33 7.00000E-26 2.72200E-30 -3.38196E-24 0.00000E+00 5.06090E-21
459 5.03035E-21 1.97375E-23 6.81740E-24 5.26337E-24 8.90317E-26 2.67865E-33 7.00000E-26 2.72063E-30 -3.37750E-24 0.00000E+00 5.05895E-21
460 5.02836E-21 1.97668E-23 6.81882E-24 5.27118E-24 8.90642E-26 2.69130E-33 7.00000E-26 2.71926E-30 -3.37304E-24 0.00000E+00 5.05700E-21
461 5.02637E-21 1.97961E-23 6.82022E-24 5.27899E-24 8.90968E-26 2.70401E-33 7.00000E-26 2.71789E-30 -3.36859E-24 0.00000E+00 5.05506E-21
462 5.02438E-21 1.98254E-23 6.82161E-24 5.28681E-24 8.91293E-26 2.71678E-33 7.00000E-26 2.71652E-30 -3.36415E-24 0.00000E+00 5.05311E-21
463 5.02239E-21 1.98548E-23 6.82298E-24 5.29464E-24 8.91619E-26 2.72961E-33 7.00000E-26 2.71515E-30 -3.35971E-24 0.00000E+00 5.05116E-21
464 5.01822E-21 1.98645E-23 6.82939E-24 5.29722E-24 8.91500E-26 2.73978E-33 7.00000E-26 2.72253E-30 -3.36197E-24 0.00000E+00 5.04701E-21
465 5.01623E-21 1.98939E-23 6.83076E-24 5.30507E-24 8.91826E-26 2.75272E-33 7.00000E-26 2.72116E-30 -3.35754E-24 0.00000E+00 5.04506E-21
466 5.01207E-21 1.99036E-23 6.83718E-24 5.30767E-24 8.91707E-26 2.76298E-33 7.00000E-26 2.72854E-30 -3.35979E-24 0.00000E+00 5.04092E-21
467 5.01008E-21 1.99331E-23 6.83854E-24 5.31553E-24 8.92033E-26 2.77602E-33 7.00000E-26 2.72717E-30 -3.35536E-24 0.00000E+00 5.03897E-21
468 5.00809E-21 1.99626E-23 6.83988E-24 5.32339E-24 8.92359E-26 2.78913E-33 7.00000E-26 2.72579E-30 -3.35094E-24 0.00000E+00 5.03702E-21
469 5.00610E-21 1.99921E-23 6.84122E-24 5.33127E-24 8.92685E-26 2.80230E-33 7.00000E-26 2.72442E-30 -3.34652E-24 0.00000E+00 5.03508E-21
470 5.00410E-21 2.00217E-23 6.84254E-24 5.33916E-24 8.93012E-26 2.81553E-33 7.00000E-26 2.72305E-30 -3.34210E-24 0.00000E+00 5.03313E-21
471 5.00211E-21 2.00513E-23 6.84384E-24 5.34706E-24 8.93338E-26 2.82882E-33 7.00000E-26 2.72168E-30 -3.33769E-24 0.00000E+00 5.03117E-21
472 5.00012E-21 2.00810E-23 6.84513E-24 5.35496E-24 8.93665E-26 2.84217E-33 7.00000E-26 2.72030E-30 -3.33329E-24 0.00000E+00 5.02922E-21
473 4.99597E-21 2.00909E-23 6.85159E-24 5.35760E-24 8.93547E-26 2.85278E-33 7.00000E-26 2.72767E-30 -3.33552E-24 0.00000E+00 5.02510E-21
474 4.99398E-21 2.01206E-23 6.85288E-24 5.36553E-24 8.93873E-26 2.86624E-33 7.00000E-26 2.72630E-30 -3.33113E-24 0.00000E+00 5.02314E-21
475 4.98984E-21 2.01306E-23 6.85933E-24 5.36817E-24 8.93755E-26 2.87694E-33 7.00000E-26 2.73367E-30 -3.33335E-24 0.00000E+00 5.01902E-21
476 4.98785E-21 2.01603E-23 6.86061E-24 5.37611E-24 8.94082E-26 2.89052E-33 7.00000E-26 2.73229E-30 -3.32895E-24 0.00000E+00 5.01707E-21
477 4.98585E-21 2.01901E-23 6.86188E-24 5.38405E-24 8.94409E-26 2.90416E-33 7.00000E-26 2.73091E-30 -3.32456E-24 0.00000E+00 5.01512E-21
478 4.98386E-21 2.02199E-23 6.86312E-24 5.39201E-24 8.94737E-26 2.91786E-33 7.00000E-26 2.72953E-30 -3.32018E-24 0.00000E+00 5.01317E-21
479 4.98186E-21 2.02498E-23 6.86436E-24 5.39997E-24 8.95064E-26 2.93163E-33 7.00000E-26 2.72816E-30 -3.31581E-24 0.00000E+00 5.01122E-21
480 4.97986E-21 2.02797E-23 6.86558E-24 5.40794E-24 8.95392E-26 2.94546E-33 7.00000E-26 2.72678E-30 -3.31144E-24 0.00000E+00 5.00926E-21
481 4.97786E-21 2.03096E-23 6.86679E-24 5.41592E-24 8.95719E-26 2.95936E-33 7.00000E-26 2.72540E-30 -3.30707E-24 0.00000E+00 5.00731E-21
482 4.97374E-21 2.03198E-23 6.87331E-24 5.41864E-24 8.95602E-26 2.97043E-33 7.00000E-26 2.73276E-30 -3.30927E-24 0.00000E+00 5.00320E-21
483 4.97174E-21 2.03497E-23 6.87451E-24 5.42663E-24 8.95930E-26 2.98444E-33 7.00000E-26 2.73138E-30 -3.30491E-24 0.00000E+00 5.00125E-21
484 4.96975E-21 2.03798E-23 6.87569E-24 5.43464E-24 8.96258E-26 2.99852E-33 7.00000E-26 2.73000E-30 -3.30055E-24 0.00000E+00 4.99929E-21
485 4.96563E-21 2.03900E-23 6.88222E-24 5.43736E-24 8.96140E-26 3.00973E-33 7.00000E-26 2.73736E-30 -3.30273E-24 0.00000E+00 4.99520E-21
486 4.96363E-21 2.04201E-23 6.88340E-24 5.44539E-24 8.96468E-26 3.02393E-33 7.00000E-26 2.73598E-30 -3.29838E-24 0.00000E+00 4.99324E-21
487 4.96164E-21 2.04502E-23 6.88456E-24 5.45342E-24 8.96797E-26 3.03820E-33 7.00000E-26 2.73460E-30 -3.29404E-24 0.00000E+00 4.99129E-21
488 4.95964E-21 2.04803E-23 6.88571E-24 5.46146E-24 8.97125E-26 3.05253E-33 7.00000E-26 2.73321E-30 -3.28970E-24 0.00000E+00 4.98933E-21
489 4.95764E-21 2.05105E-23 6.88684E-24 5.46950E-24 8.97454E-26 3.06692E-33 7.00000E-26 2.73183E-30 -3.28537E-24 0.00000E+00 4.98738E-21
490 4.95564E-21 2.05407E-23 6.88796E-24 5.47756E-24 8.97782E-26 3.08139E-33 7.00000E-26 2.73045E-30 -3.28104E-24 0.00000E+00 4.98542E-21
491 4.95364E-21 2.05710E-23 6.88907E-24 5.48563E-24 8.98111E-26 3.09591E-33 7.00000E-26 2.72907E-30 -3.27672E-24 0.00000E+00 4.98346E-21
492 4.94953E-21 2.05814E-23 6.89564E-24 5.48840E-24 8.97994E-26 3.10751E-33 7.00000E-26 2.73642E-30 -3.27888E-24 0.00000E+00 4.97938E-21
493 4.94753E-21 2.06117E-23 6.89673E-24 5.49648E-24 8.98323E-26 3.12216E-33 7.00000E-26 2.73503E-30 -3.27456E-24 0.00000E+00 4.97742E-21
