Particle [HI] [CII] [OI] [CI] CO p-H2 o-H2 Total 
186 1.49e-289 7.19876E-22 9.70500E-22 3.21988E-28 2.26096E-38 4.50414E-28 1.96339E-27 1.69038E-21
187 1.49e-289 7.19875E-22 9.70496E-22 3.21992E-28 2.26106E-38 4.50424E-28 1.96342E-27 1.69037E-21
188 1.48e-289 7.19874E-22 9.70492E-22 3.21995E-28 2.26110E-38 4.50433E-28 1.96346E-27 1.69037E-21
189 1.48e-289 7.19873E-22 9.70488E-22 3.21998E-28 2.26120E-38 4.50442E-28 1.96349E-27 1.69036E-21
190 1.48e-289 7.19873E-22 9.70484E-22 3.22002E-28 2.26127E-38 4.50451E-28 1.96353E-27 1.69036E-21
191 1.48e-289 7.19872E-22 9.70479E-22 3.22005E-28 2.26132E-38 4.50461E-28 1.96356E-27 1.69035E-21
192 1.47e-289 7.19871E-22 9.70475E-22 3.22008E-28 2.26139E-38 4.50470E-28 1.96360E-27 1.69035E-21
193 1.47e-289 7.19870E-22 9.70471E-22 3.22011E-28 2.26144E-38 4.50479E-28 1.96363E-27 1.69034E-21
194 1.47e-289 7.19869E-22 9.70467E-22 3.22014E-28 2.26151E-38 4.50488E-28 1.96367E-27 1.69034E-21
195 1.47e-289 7.19868E-22 9.70463E-22 3.22018E-28 2.26157E-38 4.50497E-28 1.96370E-27 1.69033E-21
196 1.46e-289 7.19867E-22 9.70459E-22 3.22021E-28 2.26165E-38 4.50507E-28 1.96374E-27 1.69033E-21
197 1.46e-289 7.19867E-22 9.70455E-22 3.22024E-28 2.26173E-38 4.50516E-28 1.96377E-27 1.69032E-21
198 1.46e-289 7.19866E-22 9.70451E-22 3.22027E-28 2.26178E-38 4.50525E-28 1.96381E-27 1.69032E-21
199 1.46e-289 7.19865E-22 9.70447E-22 3.22030E-28 2.26185E-38 4.50534E-28 1.96384E-27 1.69031E-21
200 1.46e-289 7.19864E-22 9.70442E-22 3.22033E-28 2.26193E-38 4.50543E-28 1.96388E-27 1.69031E-21
201 1.45e-289 7.19863E-22 9.70438E-22 3.22036E-28 2.26200E-38 4.50553E-28 1.96391E-27 1.69030E-21
