Particle Photoelectic H2Form H2*Pumping H2Photodis CIPhotoion Cosmic-Rays Turbulence Chemistry Gas-Grain Coulomb Total
485 1.04646E-22 1.01478E-23 3.12293E-31 2.67145E-24 2.75953E-25 2.37707E-25 7.00000E-26 9.64713E-26 -1.95773E-25 0.00000E+00 1.17949E-22
486 1.03971E-22 9.95634E-24 3.06755E-31 2.62018E-24 2.75981E-25 2.38060E-25 7.00000E-26 9.66264E-26 -1.95887E-25 0.00000E+00 1.17032E-22
487 1.03299E-22 9.77088E-24 3.01374E-31 2.57052E-24 2.76007E-25 2.38403E-25 7.00000E-26 9.67766E-26 -1.96000E-25 0.00000E+00 1.16126E-22
488 1.02632E-22 9.59116E-24 2.96144E-31 2.52240E-24 2.76031E-25 2.38734E-25 7.00000E-26 9.69225E-26 -1.96113E-25 0.00000E+00 1.15231E-22
489 1.01969E-22 9.41688E-24 2.91057E-31 2.47574E-24 2.76053E-25 2.39056E-25 7.00000E-26 9.70639E-26 -1.96226E-25 0.00000E+00 1.14347E-22
490 1.01309E-22 9.24780E-24 2.86108E-31 2.43047E-24 2.76073E-25 2.39368E-25 7.00000E-26 9.72012E-26 -1.96339E-25 0.00000E+00 1.13473E-22
491 1.00653E-22 9.08365E-24 2.81289E-31 2.38652E-24 2.76091E-25 2.39671E-25 7.00000E-26 9.73347E-26 -1.96452E-25 0.00000E+00 1.12610E-22
492 1.00001E-22 8.92422E-24 2.76597E-31 2.34383E-24 2.76108E-25 2.39965E-25 7.00000E-26 9.74644E-26 -1.96564E-25 0.00000E+00 1.11756E-22
493 9.93520E-23 8.77094E-24 2.72018E-31 2.30231E-24 2.76099E-25 2.40248E-25 7.00000E-26 9.75893E-26 -1.96676E-25 0.00000E+00 1.10912E-22
494 9.87071E-23 8.62023E-24 2.67561E-31 2.26197E-24 2.76113E-25 2.40526E-25 7.00000E-26 9.77121E-26 -1.96789E-25 0.00000E+00 1.10077E-22
495 9.80660E-23 8.47364E-24 2.63216E-31 2.22274E-24 2.76125E-25 2.40796E-25 7.00000E-26 9.78316E-26 -1.96900E-25 0.00000E+00 1.09250E-22
496 9.74285E-23 8.33099E-24 2.58977E-31 2.18456E-24 2.76136E-25 2.41059E-25 7.00000E-26 9.79481E-26 -1.97012E-25 0.00000E+00 1.08432E-22
497 9.67947E-23 8.19210E-24 2.54841E-31 2.14738E-24 2.76145E-25 2.41316E-25 7.00000E-26 9.80615E-26 -1.97124E-25 0.00000E+00 1.07623E-22
498 9.61645E-23 8.05544E-24 2.50808E-31 2.11120E-24 2.76176E-25 2.41568E-25 7.00000E-26 9.81731E-26 -1.97235E-25 0.00000E+00 1.06820E-22
499 9.55380E-23 7.92368E-24 2.46865E-31 2.07592E-24 2.76182E-25 2.41811E-25 7.00000E-26 9.82809E-26 -1.97346E-25 0.00000E+00 1.06026E-22
500 9.49150E-23 7.79525E-24 2.43013E-31 2.04152E-24 2.76186E-25 2.42047E-25 7.00000E-26 9.83861E-26 -1.97457E-25 0.00000E+00 1.05241E-22
501 9.42957E-23 7.67002E-24 2.39249E-31 2.00799E-24 2.76190E-25 2.42278E-25 7.00000E-26 9.84887E-26 -1.97568E-25 0.00000E+00 1.04463E-22
502 9.36799E-23 7.54786E-24 2.35570E-31 1.97528E-24 2.76192E-25 2.42504E-25 7.00000E-26 9.85889E-26 -1.97679E-25 0.00000E+00 1.03693E-22
503 9.30677E-23 7.42866E-24 2.31973E-31 1.94336E-24 2.76193E-25 2.42723E-25 7.00000E-26 9.86868E-26 -1.97790E-25 0.00000E+00 1.02929E-22
504 9.24590E-23 7.31230E-24 2.28456E-31 1.91220E-24 2.76192E-25 2.42938E-25 7.00000E-26 9.87823E-26 -1.97900E-25 0.00000E+00 1.02173E-22
505 9.18538E-23 7.19869E-24 2.25015E-31 1.88178E-24 2.76191E-25 2.43147E-25 7.00000E-26 9.88758E-26 -1.98010E-25 0.00000E+00 1.01424E-22
506 9.12522E-23 7.08773E-24 2.21648E-31 1.85206E-24 2.76188E-25 2.43352E-25 7.00000E-26 9.89671E-26 -1.98120E-25 0.00000E+00 1.00682E-22
507 9.06540E-23 6.97931E-24 2.18352E-31 1.82303E-24 2.76183E-25 2.43552E-25 7.00000E-26 9.90564E-26 -1.98230E-25 0.00000E+00 9.99469E-23
508 9.00593E-23 6.87336E-24 2.15126E-31 1.79465E-24 2.76178E-25 2.43747E-25 7.00000E-26 9.91437E-26 -1.98339E-25 0.00000E+00 9.92181E-23
509 8.94681E-23 6.76979E-24 2.11967E-31 1.76692E-24 2.76172E-25 2.43938E-25 7.00000E-26 9.92292E-26 -1.98449E-25 0.00000E+00 9.84957E-23
510 8.88804E-23 6.66851E-24 2.08873E-31 1.73979E-24 2.76164E-25 2.44125E-25 7.00000E-26 9.93129E-26 -1.98558E-25 0.00000E+00 9.77797E-23
511 8.82960E-23 6.56945E-24 2.05842E-31 1.71327E-24 2.76155E-25 2.44307E-25 7.00000E-26 9.93947E-26 -1.98667E-25 0.00000E+00 9.70699E-23
512 8.77151E-23 6.47254E-24 2.02872E-31 1.68731E-24 2.76146E-25 2.44486E-25 7.00000E-26 9.94750E-26 -1.98776E-25 0.00000E+00 9.63663E-23
513 8.71376E-23 6.37771E-24 1.99962E-31 1.66192E-24 2.76135E-25 2.44660E-25 7.00000E-26 9.95535E-26 -1.98885E-25 0.00000E+00 9.56687E-23
514 8.65634E-23 6.28488E-24 1.97108E-31 1.63706E-24 2.76123E-25 2.44831E-25 7.00000E-26 9.96305E-26 -1.98994E-25 0.00000E+00 9.49770E-23
515 8.59927E-23 6.19401E-24 1.94311E-31 1.61272E-24 2.76110E-25 2.44999E-25 7.00000E-26 9.97059E-26 -1.99102E-25 0.00000E+00 9.42911E-23
516 8.54252E-23 6.10502E-24 1.91568E-31 1.58889E-24 2.76095E-25 2.45163E-25 7.00000E-26 9.97798E-26 -1.99210E-25 0.00000E+00 9.36110E-23
517 8.48611E-23 6.01787E-24 1.88877E-31 1.56555E-24 2.76080E-25 2.45323E-25 7.00000E-26 9.98523E-26 -1.99318E-25 0.00000E+00 9.29365E-23
518 8.43004E-23 5.93248E-24 1.86237E-31 1.54268E-24 2.76064E-25 2.45480E-25 7.00000E-26 9.99234E-26 -1.99426E-25 0.00000E+00 9.22676E-23
519 8.37429E-23 5.84882E-24 1.83648E-31 1.52028E-24 2.76047E-25 2.45634E-25 7.00000E-26 9.99931E-26 -1.99534E-25 0.00000E+00 9.16041E-23
520 8.31887E-23 5.76682E-24 1.81106E-31 1.49832E-24 2.76029E-25 2.45785E-25 7.00000E-26 1.00061E-25 -1.99642E-25 0.00000E+00 9.09461E-23
521 8.26378E-23 5.68645E-24 1.78612E-31 1.47679E-24 2.76009E-25 2.45933E-25 7.00000E-26 1.00129E-25 -1.99749E-25 0.00000E+00 9.02934E-23
522 8.20902E-23 5.60765E-24 1.76164E-31 1.45569E-24 2.75989E-25 2.46078E-25 7.00000E-26 1.00194E-25 -1.99856E-25 0.00000E+00 8.96459E-23
523 8.15458E-23 5.53039E-24 1.73760E-31 1.43500E-24 2.75968E-25 2.46221E-25 7.00000E-26 1.00259E-25 -1.99963E-25 0.00000E+00 8.90036E-23
524 8.10046E-23 5.45460E-24 1.71399E-31 1.41470E-24 2.75946E-25 2.46360E-25 7.00000E-26 1.00323E-25 -2.00070E-25 0.00000E+00 8.83665E-23
525 8.04666E-23 5.38027E-24 1.69081E-31 1.39479E-24 2.75922E-25 2.46497E-25 7.00000E-26 1.00385E-25 -2.00177E-25 0.00000E+00 8.77343E-23
526 7.99319E-23 5.30734E-24 1.66804E-31 1.37526E-24 2.75898E-25 2.46631E-25 7.00000E-26 1.00446E-25 -2.00284E-25 0.00000E+00 8.71072E-23
527 7.94003E-23 5.23577E-24 1.64567E-31 1.35610E-24 2.75873E-25 2.46763E-25 7.00000E-26 1.00506E-25 -2.00390E-25 0.00000E+00 8.64849E-23
528 7.88719E-23 5.16554E-24 1.62370E-31 1.33729E-24 2.75847E-25 2.46892E-25 7.00000E-26 1.00565E-25 -2.00496E-25 0.00000E+00 8.58675E-23
529 7.83466E-23 5.09660E-24 1.60210E-31 1.31882E-24 2.75820E-25 2.47019E-25 7.00000E-26 1.00623E-25 -2.00602E-25 0.00000E+00 8.52549E-23
530 7.78245E-23 5.02893E-24 1.58088E-31 1.30070E-24 2.75792E-25 2.47144E-25 7.00000E-26 1.00681E-25 -2.00708E-25 0.00000E+00 8.46470E-23
531 7.73055E-23 4.96248E-24 1.56003E-31 1.28290E-24 2.75763E-25 2.47266E-25 7.00000E-26 1.00737E-25 -2.00814E-25 0.00000E+00 8.40438E-23
532 7.67896E-23 4.89723E-24 1.53952E-31 1.26543E-24 2.75733E-25 2.47386E-25 7.00000E-26 1.00792E-25 -2.00919E-25 0.00000E+00 8.34452E-23
533 7.62768E-23 4.83315E-24 1.51937E-31 1.24827E-24 2.75702E-25 2.47504E-25 7.00000E-26 1.00846E-25 -2.01025E-25 0.00000E+00 8.28512E-23
534 7.57671E-23 4.77252E-24 1.50028E-31 1.23203E-24 2.75669E-25 2.47615E-25 7.00000E-26 1.00898E-25 -2.01130E-25 0.00000E+00 8.22647E-23
535 7.52604E-23 4.71373E-24 1.48176E-31 1.21629E-24 2.75636E-25 2.47723E-25 7.00000E-26 1.00948E-25 -2.01235E-25 0.00000E+00 8.16835E-23
536 7.47568E-23 4.65585E-24 1.46350E-31 1.20079E-24 2.75601E-25 2.47830E-25 7.00000E-26 1.00997E-25 -2.01340E-25 0.00000E+00 8.11065E-23
537 7.42562E-23 4.59886E-24 1.44552E-31 1.18553E-24 2.75566E-25 2.47935E-25 7.00000E-26 1.01046E-25 -2.01444E-25 0.00000E+00 8.05337E-23
538 7.37587E-23 4.54275E-24 1.42779E-31 1.17050E-24 2.75529E-25 2.48038E-25 7.00000E-26 1.01094E-25 -2.01549E-25 0.00000E+00 7.99650E-23
539 7.32641E-23 4.48750E-24 1.41032E-31 1.15571E-24 2.75492E-25 2.48139E-25 7.00000E-26 1.01141E-25 -2.01653E-25 0.00000E+00 7.94005E-23
540 7.27726E-23 4.43310E-24 1.39310E-31 1.14114E-24 2.75454E-25 2.48240E-25 7.00000E-26 1.01188E-25 -2.01758E-25 0.00000E+00 7.88399E-23
541 7.22840E-23 4.37951E-24 1.37613E-31 1.12679E-24 2.75415E-25 2.48338E-25 7.00000E-26 1.01234E-25 -2.01862E-25 0.00000E+00 7.82834E-23
542 7.17983E-23 4.32673E-24 1.35940E-31 1.11266E-24 2.75375E-25 2.48435E-25 7.00000E-26 1.01279E-25 -2.01965E-25 0.00000E+00 7.77309E-23
543 6.71017E-23 3.83997E-24 1.20447E-31 9.82312E-25 2.74928E-25 2.49330E-25 7.00000E-26 1.01700E-25 -2.02995E-25 0.00000E+00 7.24169E-23
544 6.26853E-23 3.41857E-24 1.06943E-31 8.69477E-25 2.74390E-25 2.50104E-25 7.00000E-26 1.02070E-25 -2.04008E-25 0.00000E+00 6.74659E-23
545 5.85353E-23 3.05177E-24 9.51190E-32 7.71270E-25 2.73761E-25 2.50777E-25 7.00000E-26 1.02397E-25 -2.05005E-25 0.00000E+00 6.28503E-23
546 5.46383E-23 2.73110E-24 8.47300E-32 6.85423E-25 2.73035E-25 2.51365E-25 7.00000E-26 1.02688E-25 -2.05986E-25 0.00000E+00 5.85459E-23
547 5.09810E-23 2.44976E-24 7.55755E-32 6.10117E-25 2.72209E-25 2.51880E-25 7.00000E-26 1.02948E-25 -2.06951E-25 0.00000E+00 5.45310E-23
548 4.75510E-23 2.20219E-24 6.74897E-32 5.43862E-25 2.71276E-25 2.52334E-25 7.00000E-26 1.03182E-25 -2.07900E-25 0.00000E+00 5.07860E-23
549 4.43360E-23 1.98376E-24 6.03332E-32 4.85423E-25 2.70233E-25 2.52733E-25 7.00000E-26 1.03393E-25 -2.08834E-25 0.00000E+00 4.72928E-23
550 4.13243E-23 1.79063E-24 5.39883E-32 4.33767E-25 2.69071E-25 2.53087E-25 7.00000E-26 1.03585E-25 -2.09753E-25 0.00000E+00 4.40347E-23
551 3.85046E-23 1.61951E-24 4.83540E-32 3.88019E-25 2.67785E-25 2.53400E-25 7.00000E-26 1.03759E-25 -2.10656E-25 0.00000E+00 4.09964E-23
552 3.58660E-23 1.46764E-24 4.33439E-32 3.47435E-25 2.66366E-25 2.53677E-25 7.00000E-26 1.03919E-25 -2.11545E-25 0.00000E+00 3.81635E-23
553 3.33982E-23 1.33263E-24 3.88833E-32 3.11377E-25 2.64809E-25 2.53924E-25 7.00000E-26 1.04065E-25 -2.12419E-25 0.00000E+00 3.55226E-23
554 3.10912E-23 1.21242E-24 3.49072E-32 2.79295E-25 2.63104E-25 2.54143E-25 7.00000E-26 1.04199E-25 -2.13278E-25 0.00000E+00 3.30611E-23
555 2.89356E-23 1.10526E-24 3.13593E-32 2.50716E-25 2.61244E-25 2.54338E-25 7.00000E-26 1.04323E-25 -2.14123E-25 0.00000E+00 3.07674E-23
556 2.69224E-23 1.00961E-24 2.81903E-32 2.25225E-25 2.59220E-25 2.54512E-25 7.00000E-26 1.04437E-25 -2.14954E-25 0.00000E+00 2.86305E-23
557 2.50430E-23 9.24165E-25 2.53570E-32 2.02465E-25 2.57025E-25 2.54667E-25 7.00000E-26 1.04543E-25 -2.15770E-25 0.00000E+00 2.66401E-23
558 2.32891E-23 8.47714E-25 2.28217E-32 1.82123E-25 2.54651E-25 2.54806E-25 7.00000E-26 1.04641E-25 -2.16180E-25 0.00000E+00 2.47869E-23
559 2.16531E-23 7.79153E-25 2.05513E-32 1.63925E-25 2.52090E-25 2.54931E-25 7.00000E-26 1.04732E-25 -2.16180E-25 0.00000E+00 2.30618E-23
560 2.01276E-23 7.17643E-25 1.85165E-32 1.47629E-25 2.49334E-25 2.55042E-25 7.00000E-26 1.04816E-25 -2.16180E-25 0.00000E+00 2.14559E-23
561 1.87057E-23 6.62396E-25 1.66914E-32 1.33026E-25 2.46378E-25 2.55143E-25 7.00000E-26 1.04893E-25 -2.16180E-25 0.00000E+00 1.99614E-23
562 1.73808E-23 6.12714E-25 1.50533E-32 1.19928E-25 2.43213E-25 2.55233E-25 7.00000E-26 1.04965E-25 -2.16180E-25 0.00000E+00 1.85707E-23
563 1.61467E-23 5.67985E-25 1.35819E-32 1.08171E-25 2.39836E-25 2.55315E-25 7.00000E-26 1.05029E-25 -2.16180E-25 0.00000E+00 1.72768E-23
564 1.49975E-23 5.27666E-25 1.22596E-32 9.76114E-26 2.36242E-25 2.55388E-25 7.00000E-26 1.05087E-25 -2.16180E-25 0.00000E+00 1.60733E-23
565 1.39277E-23 4.91279E-25 1.10704E-32 8.81201E-26 2.32428E-25 2.55454E-25 7.00000E-26 1.05139E-25 -2.16180E-25 0.00000E+00 1.49539E-23
566 1.29320E-23 4.58398E-25 1.00003E-32 7.95839E-26 2.28391E-25 2.55514E-25 7.00000E-26 1.05184E-25 -2.16180E-25 0.00000E+00 1.39129E-23
567 1.20057E-23 4.28646E-25 9.03693E-33 7.19019E-26 2.24131E-25 2.55568E-25 7.00000E-26 1.05221E-25 -2.16180E-25 0.00000E+00 1.29450E-23
568 1.11442E-23 4.01690E-25 8.16912E-33 6.49847E-26 2.19650E-25 2.55617E-25 7.00000E-26 1.05250E-25 -2.16180E-25 0.00000E+00 1.20452E-23
569 1.03429E-23 3.77232E-25 7.38702E-33 5.87529E-26 2.14949E-25 2.55662E-25 7.00000E-26 1.05271E-25 -2.16180E-25 0.00000E+00 1.12086E-23
570 9.59807E-24 3.55008E-25 6.68183E-33 5.31358E-26 2.10035E-25 2.55702E-25 7.00000E-26 1.05282E-25 -2.16180E-25 0.00000E+00 1.04311E-23
571 8.90572E-24 3.34782E-25 6.04569E-33 4.80701E-26 2.04913E-25 2.55739E-25 7.00000E-26 1.05283E-25 -2.16180E-25 0.00000E+00 9.70832E-24
572 8.26232E-24 3.16344E-25 5.47161E-33 4.34998E-26 1.99592E-25 2.55773E-25 7.00000E-26 1.05272E-25 -2.16180E-25 0.00000E+00 9.03662E-24
573 7.66454E-24 2.99509E-25 4.95331E-33 3.93746E-26 1.94082E-25 2.55803E-25 7.00000E-26 1.05248E-25 -2.16180E-25 0.00000E+00 8.41238E-24
574 7.10925E-24 2.84108E-25 4.48520E-33 3.56496E-26 1.88395E-25 2.55831E-25 7.00000E-26 1.05210E-25 -2.16180E-25 0.00000E+00 7.83227E-24
575 6.59353E-24 2.69993E-25 4.06226E-33 3.22847E-26 1.82547E-25 2.55857E-25 7.00000E-26 1.05157E-25 -2.16180E-25 0.00000E+00 7.29319E-24
576 6.11463E-24 2.57032E-25 3.68001E-33 2.92440E-26 1.76551E-25 2.55881E-25 7.00000E-26 1.05085E-25 -2.16180E-25 0.00000E+00 6.79224E-24
577 5.67000E-24 2.45105E-25 3.33440E-33 2.64954E-26 1.70427E-25 2.55902E-25 7.00000E-26 1.04994E-25 -2.16180E-25 0.00000E+00 6.32675E-24
578 5.25726E-24 2.34107E-25 3.02184E-33 2.40099E-26 1.64193E-25 2.55922E-25 7.00000E-26 1.04883E-25 -2.16180E-25 0.00000E+00 5.89419E-24
579 4.87417E-24 2.23943E-25 2.73908E-33 2.17616E-26 1.57868E-25 2.55941E-25 7.00000E-26 1.04748E-25 -2.16180E-25 0.00000E+00 5.49225E-24
580 4.51865E-24 2.14528E-25 2.48320E-33 1.97274E-26 1.51473E-25 2.55958E-25 7.00000E-26 1.04588E-25 -2.16180E-25 0.00000E+00 5.11874E-24
581 4.18876E-24 2.05788E-25 2.25160E-33 1.78864E-26 1.45030E-25 2.55974E-25 7.00000E-26 1.04401E-25 -2.16180E-25 0.00000E+00 4.77166E-24
582 3.88270E-24 1.97655E-25 2.04191E-33 1.62197E-26 1.38558E-25 2.55989E-25 7.00000E-26 1.04185E-25 -2.16180E-25 0.00000E+00 4.44912E-24
583 3.59876E-24 1.90067E-25 1.85202E-33 1.47105E-26 1.32081E-25 2.56002E-25 7.00000E-26 1.03936E-25 -2.16180E-25 0.00000E+00 4.14938E-24
584 3.33539E-24 1.82973E-25 1.68002E-33 1.33436E-26 1.25618E-25 2.56015E-25 7.00000E-26 1.03654E-25 -2.16180E-25 0.00000E+00 3.87082E-24
585 3.09112E-24 1.76323E-25 1.52419E-33 1.21054E-26 1.19190E-25 2.56027E-25 7.00000E-26 1.03341E-25 -2.16180E-25 0.00000E+00 3.61193E-24
586 2.86458E-24 1.70075E-25 1.38298E-33 1.09834E-26 1.12816E-25 2.56039E-25 7.00000E-26 1.02986E-25 -2.16180E-25 0.00000E+00 3.37130E-24
587 2.65452E-24 1.64191E-25 1.25500E-33 9.96656E-27 1.06515E-25 2.56049E-25 7.00000E-26 1.02605E-25 -2.16180E-25 0.00000E+00 3.14766E-24
588 2.45973E-24 1.58638E-25 1.13898E-33 9.04488E-27 1.00305E-25 2.56060E-25 7.00000E-26 1.02181E-25 -2.16180E-25 0.00000E+00 2.93978E-24
589 2.27914E-24 1.53385E-25 1.03380E-33 8.20929E-27 9.42005E-26 2.56069E-25 7.00000E-26 1.01728E-25 -2.16180E-25 0.00000E+00 2.74655E-24
590 2.11171E-24 1.48406E-25 9.38421E-34 7.45163E-27 8.82172E-26 2.56078E-25 7.00000E-26 1.01236E-25 -2.16180E-25 0.00000E+00 2.56692E-24
591 1.95650E-24 1.43679E-25 8.51919E-34 6.76452E-27 8.23688E-26 2.56087E-25 7.00000E-26 1.00717E-25 -2.16180E-25 0.00000E+00 2.39994E-24
592 1.81263E-24 1.39183E-25 7.73457E-34 6.14131E-27 7.66683E-26 2.56095E-25 7.00000E-26 1.00188E-25 -2.16180E-25 0.00000E+00 2.24473E-24
593 1.67927E-24 1.34903E-25 7.02278E-34 5.57598E-27 7.11287E-26 2.56103E-25 7.00000E-26 9.96366E-26 -2.16180E-25 0.00000E+00 2.10044E-24
594 1.55567E-24 1.30825E-25 6.37699E-34 5.06308E-27 6.57636E-26 2.56110E-25 7.00000E-26 9.90669E-26 -2.16180E-25 0.00000E+00 1.96632E-24
595 1.44112E-24 1.26939E-25 5.79099E-34 4.59770E-27 6.05896E-26 2.56117E-25 7.00000E-26 9.84873E-26 -2.16180E-25 0.00000E+00 1.84167E-24
596 1.33496E-24 1.23240E-25 5.25920E-34 4.17538E-27 5.56284E-26 2.56124E-25 7.00000E-26 9.79334E-26 -2.16180E-25 0.00000E+00 1.72588E-24
597 1.23659E-24 1.19725E-25 4.77655E-34 3.79210E-27 5.09046E-26 2.56130E-25 7.00000E-26 9.74039E-26 -2.16180E-25 0.00000E+00 1.61836E-24
598 1.14544E-24 1.16393E-25 4.33846E-34 3.44422E-27 4.64430E-26 2.56136E-25 7.00000E-26 9.68854E-26 -2.16180E-25 0.00000E+00 1.51856E-24
599 1.06098E-24 1.13245E-25 3.94077E-34 3.12843E-27 4.22651E-26 2.56142E-25 7.00000E-26 9.63962E-26 -2.16180E-25 0.00000E+00 1.42598E-24
600 9.82742E-25 1.10282E-25 3.57972E-34 2.84175E-27 3.83872E-26 2.56148E-25 7.00000E-26 9.59837E-26 -2.16180E-25 0.00000E+00 1.34020E-24
601 9.10260E-25 1.07503E-25 3.25192E-34 2.58147E-27 3.48182E-26 2.56153E-25 7.00000E-26 9.55897E-26 -2.16180E-25 0.00000E+00 1.26072E-24
602 8.43109E-25 1.04908E-25 2.95427E-34 2.34515E-27 3.15594E-26 2.56157E-25 7.00000E-26 9.51344E-26 -2.16180E-25 0.00000E+00 1.18703E-24
603 7.80914E-25 1.02496E-25 2.68399E-34 2.13055E-27 2.86044E-26 2.56162E-25 7.00000E-26 9.47738E-26 -2.16180E-25 0.00000E+00 1.11890E-24
604 7.23313E-25 1.00262E-25 2.43853E-34 1.93568E-27 2.59401E-26 2.56166E-25 7.00000E-26 9.45443E-26 -2.16180E-25 0.00000E+00 1.05598E-24
605 6.69956E-25 9.81992E-26 2.21561E-34 1.75870E-27 2.35476E-26 2.56170E-25 7.00000E-26 9.42529E-26 -2.16180E-25 0.00000E+00 9.97704E-25
606 6.20533E-25 9.62989E-26 2.01315E-34 1.59797E-27 2.14040E-26 2.56173E-25 7.00000E-26 9.39210E-26 -2.16180E-25 0.00000E+00 9.43748E-25
607 5.74757E-25 9.45506E-26 1.82925E-34 1.45198E-27 1.94847E-26 2.56176E-25 7.00000E-26 9.36147E-26 -2.16180E-25 0.00000E+00 8.93855E-25
608 5.32364E-25 9.29429E-26 1.66220E-34 1.31937E-27 1.77647E-26 2.56179E-25 7.00000E-26 9.34260E-26 -2.16180E-25 0.00000E+00 8.47816E-25
609 4.93097E-25 9.14643E-26 1.51046E-34 1.19891E-27 1.62203E-26 2.56182E-25 7.00000E-26 9.32375E-26 -2.16180E-25 0.00000E+00 8.05220E-25
610 4.56723E-25 9.01037E-26 1.37261E-34 1.08949E-27 1.48300E-26 2.56184E-25 7.00000E-26 9.29581E-26 -2.16180E-25 0.00000E+00 7.65709E-25
611 4.23031E-25 8.88505E-26 1.24738E-34 9.90078E-28 1.35743E-26 2.56187E-25 7.00000E-26 9.26577E-26 -2.16180E-25 0.00000E+00 7.29110E-25
612 3.91826E-25 8.76951E-26 1.13361E-34 8.99764E-28 1.24367E-26 2.56189E-25 7.00000E-26 9.24587E-26 -2.16180E-25 0.00000E+00 6.95324E-25
613 3.62922E-25 8.66289E-26 1.03024E-34 8.17710E-28 1.14028E-26 2.56191E-25 7.00000E-26 9.23218E-26 -2.16180E-25 0.00000E+00 6.64103E-25
614 3.36146E-25 8.56439E-26 9.36313E-35 7.43158E-28 1.04604E-26 2.56192E-25 7.00000E-26 9.20687E-26 -2.16180E-25 0.00000E+00 6.35074E-25
615 3.11344E-25 8.47333E-26 8.50974E-35 6.75419E-28 9.59930E-27 2.56194E-25 7.00000E-26 9.18329E-26 -2.16180E-25 0.00000E+00 6.08199E-25
616 2.88370E-25 8.38910E-26 7.73430E-35 6.13869E-28 8.81069E-27 2.56196E-25 7.00000E-26 9.15778E-26 -2.16180E-25 0.00000E+00 5.83279E-25
617 2.67089E-25 8.31112E-26 7.02967E-35 5.57939E-28 8.08717E-27 2.56197E-25 7.00000E-26 9.13602E-26 -2.16180E-25 0.00000E+00 5.60223E-25
618 2.47376E-25 8.23891E-26 6.38936E-35 5.07116E-28 7.42238E-27 2.56198E-25 7.00000E-26 9.10643E-26 -2.16180E-25 0.00000E+00 5.38777E-25
619 2.29117E-25 8.17203E-26 5.80749E-35 4.60932E-28 6.81086E-27 2.56199E-25 7.00000E-26 9.08850E-26 -2.16180E-25 0.00000E+00 5.19014E-25
620 2.12203E-25 8.11006E-26 5.27871E-35 4.18961E-28 6.24788E-27 2.56201E-25 7.00000E-26 9.06135E-26 -2.16180E-25 0.00000E+00 5.00604E-25
621 1.96535E-25 8.05264E-26 4.79816E-35 3.80819E-28 5.72929E-27 2.56202E-25 7.00000E-26 9.02441E-26 -2.16180E-25 0.00000E+00 4.83437E-25
622 1.82023E-25 7.99944E-26 4.36143E-35 3.46155E-28 5.25146E-27 2.56203E-25 7.00000E-26 9.01155E-26 -2.16180E-25 0.00000E+00 4.67753E-25
623 1.68580E-25 7.95013E-26 3.96451E-35 3.14652E-28 4.81112E-27 2.56204E-25 7.00000E-26 8.98141E-26 -2.16180E-25 0.00000E+00 4.53044E-25
624 1.56128E-25 7.90443E-26 3.60377E-35 2.86020E-28 4.40537E-27 2.56204E-25 7.00000E-26 8.95841E-26 -2.16180E-25 0.00000E+00 4.39472E-25
625 1.44594E-25 7.86208E-26 3.27591E-35 2.59998E-28 4.03157E-27 2.56205E-25 7.00000E-26 8.93247E-26 -2.16180E-25 0.00000E+00 4.26856E-25
626 1.33910E-25 7.82283E-26 2.97791E-35 2.36346E-28 3.68733E-27 2.56206E-25 7.00000E-26 8.90055E-26 -2.16180E-25 0.00000E+00 4.15093E-25
627 1.24014E-25 7.78644E-26 2.70706E-35 2.14849E-28 3.37046E-27 2.56206E-25 7.00000E-26 8.88084E-26 -2.16180E-25 0.00000E+00 4.04298E-25
628 1.14847E-25 7.75271E-26 2.46087E-35 1.95310E-28 3.07893E-27 2.56207E-25 7.00000E-26 8.85866E-26 -2.16180E-25 0.00000E+00 3.94262E-25
629 1.06356E-25 7.72142E-26 2.23711E-35 1.77550E-28 2.81089E-27 2.56208E-25 7.00000E-26 8.82930E-26 -2.16180E-25 0.00000E+00 3.84879E-25
630 9.84915E-26 7.69240E-26 2.03371E-35 1.61407E-28 2.56461E-27 2.56208E-25 7.00000E-26 8.81002E-26 -2.16180E-25 0.00000E+00 3.76270E-25
631 9.12067E-26 7.66546E-26 1.84883E-35 1.46733E-28 2.33848E-27 2.56209E-25 7.00000E-26 8.78928E-26 -2.16180E-25 0.00000E+00 3.68268E-25
632 8.44591E-26 7.64046E-26 1.68077E-35 1.33395E-28 2.13102E-27 2.56209E-25 7.00000E-26 8.76637E-26 -2.16180E-25 0.00000E+00 3.60821E-25
633 3.91116E-26 7.46740E-26 6.48438E-36 5.14630E-29 8.18032E-28 2.56212E-25 7.00000E-26 8.59247E-26 -2.16180E-25 0.00000E+00 3.10612E-25
634 1.80621E-26 7.37434E-26 2.50373E-36 1.98706E-29 3.03076E-28 2.56214E-25 7.00000E-26 8.51465E-26 -2.16180E-25 0.00000E+00 2.87309E-25
635 8.31321E-27 7.31600E-26 9.67396E-37 7.67761E-30 1.10893E-28 2.56215E-25 7.00000E-26 8.51295E-26 -2.16180E-25 0.00000E+00 2.76756E-25
636 3.81056E-27 7.27437E-26 3.74020E-37 2.96835E-30 4.07053E-29 2.56216E-25 7.00000E-26 8.52777E-26 -2.16180E-25 0.00000E+00 2.71911E-25
637 1.73717E-27 7.24225E-26 1.44693E-37 1.14833E-30 1.51297E-29 2.56216E-25 7.00000E-26 8.56312E-26 -2.16180E-25 0.00000E+00 2.69843E-25
