Particle [HI] [CII] [OI] [CI] CO p-H2 o-H2 Total 
144 0.00000E+00 2.99514E-22 4.53787E-23 3.51217E-25 9.75096E-32 1.76541E-27 2.31022E-29 3.45246E-22
145 0.00000E+00 2.99514E-22 4.53787E-23 3.51218E-25 9.75675E-32 1.76641E-27 2.31153E-29 3.45245E-22
146 0.00000E+00 2.99513E-22 4.53786E-23 3.51220E-25 9.76254E-32 1.76741E-27 2.31284E-29 3.45245E-22
147 0.00000E+00 2.99513E-22 4.53785E-23 3.51221E-25 9.76835E-32 1.76842E-27 2.31416E-29 3.45245E-22
148 0.00000E+00 2.99513E-22 4.53785E-23 3.51222E-25 9.77416E-32 1.76942E-27 2.31547E-29 3.45245E-22
149 0.00000E+00 2.99513E-22 4.53784E-23 3.51223E-25 9.77997E-32 1.77043E-27 2.31679E-29 3.45244E-22
150 0.00000E+00 2.99513E-22 4.53783E-23 3.51224E-25 9.78580E-32 1.77144E-27 2.31812E-29 3.45244E-22
151 0.00000E+00 2.99512E-22 4.53783E-23 3.51225E-25 9.79163E-32 1.77245E-27 2.31944E-29 3.45244E-22
152 0.00000E+00 2.99512E-22 4.53782E-23 3.51226E-25 9.79710E-32 1.77339E-27 2.32067E-29 3.45243E-22
153 0.00000E+00 2.99512E-22 4.53781E-23 3.51228E-25 9.80295E-32 1.77440E-27 2.32199E-29 3.45243E-22
154 0.00000E+00 2.99512E-22 4.53781E-23 3.51229E-25 9.80880E-32 1.77542E-27 2.32332E-29 3.45243E-22
155 0.00000E+00 2.99512E-22 4.53780E-23 3.51230E-25 9.81466E-32 1.77643E-27 2.32464E-29 3.45243E-22
156 0.00000E+00 2.99511E-22 4.53779E-23 3.51231E-25 9.82053E-32 1.77744E-27 2.32597E-29 3.45242E-22
157 0.00000E+00 2.99511E-22 4.53779E-23 3.51232E-25 9.82640E-32 1.77846E-27 2.32730E-29 3.45242E-22
158 0.00000E+00 2.99511E-22 4.53778E-23 3.51233E-25 9.83228E-32 1.77947E-27 2.32863E-29 3.45242E-22
159 0.00000E+00 2.99511E-22 4.53777E-23 3.51234E-25 9.83817E-32 1.78049E-27 2.32996E-29 3.45241E-22
160 0.00000E+00 2.99510E-22 4.53777E-23 3.51235E-25 9.84406E-32 1.78151E-27 2.33130E-29 3.45241E-22
161 0.00000E+00 2.99510E-22 4.53776E-23 3.51236E-25 9.84996E-32 1.78253E-27 2.33264E-29 3.45241E-22
162 0.00000E+00 2.99510E-22 4.53775E-23 3.51237E-25 9.85550E-32 1.78349E-27 2.33388E-29 3.45241E-22
163 0.00000E+00 2.99510E-22 4.53775E-23 3.51238E-25 9.86142E-32 1.78451E-27 2.33523E-29 3.45240E-22
164 0.00000E+00 2.99510E-22 4.53774E-23 3.51239E-25 9.86734E-32 1.78553E-27 2.33657E-29 3.45240E-22
165 0.00000E+00 2.99509E-22 4.53773E-23 3.51240E-25 9.87327E-32 1.78656E-27 2.33791E-29 3.45240E-22
166 0.00000E+00 2.99509E-22 4.53773E-23 3.51242E-25 9.87921E-32 1.78758E-27 2.33927E-29 3.45239E-22
167 0.00000E+00 2.99509E-22 4.53772E-23 3.51242E-25 9.88516E-32 1.78861E-27 2.34062E-29 3.45239E-22
168 0.00000E+00 2.99509E-22 4.53771E-23 3.51243E-25 9.89111E-32 1.78964E-27 2.34194E-29 3.45239E-22
169 0.00000E+00 2.99508E-22 4.53771E-23 3.51244E-25 9.89707E-32 1.79067E-27 2.34329E-29 3.45239E-22
170 0.00000E+00 2.99508E-22 4.53770E-23 3.51246E-25 9.90303E-32 1.79170E-27 2.34465E-29 3.45238E-22
171 0.00000E+00 2.99508E-22 4.53769E-23 3.51246E-25 9.90901E-32 1.79273E-27 2.34599E-29 3.45238E-22
172 0.00000E+00 2.99508E-22 4.53768E-23 3.51247E-25 9.91462E-32 1.79370E-27 2.34726E-29 3.45238E-22
173 0.00000E+00 2.99508E-22 4.53768E-23 3.51248E-25 9.92060E-32 1.79473E-27 2.34861E-29 3.45237E-22
174 0.00000E+00 2.99507E-22 4.53767E-23 3.51249E-25 9.92660E-32 1.79577E-27 2.34997E-29 3.45237E-22
175 0.00000E+00 2.99507E-22 4.53766E-23 3.51250E-25 9.93260E-32 1.79681E-27 2.35133E-29 3.45237E-22
176 0.00000E+00 2.99507E-22 4.53766E-23 3.51251E-25 9.93861E-32 1.79784E-27 2.35269E-29 3.45237E-22
177 0.00000E+00 2.99507E-22 4.53765E-23 3.51252E-25 9.94463E-32 1.79888E-27 2.35404E-29 3.45236E-22
178 0.00000E+00 2.99507E-22 4.53764E-23 3.51253E-25 9.95066E-32 1.79992E-27 2.35541E-29 3.45236E-22
179 0.00000E+00 2.99506E-22 4.53764E-23 3.51254E-25 9.95669E-32 1.80096E-27 2.35676E-29 3.45236E-22
180 0.00000E+00 2.99506E-22 4.53763E-23 3.51255E-25 9.96273E-32 1.80201E-27 2.35814E-29 3.45235E-22
181 0.00000E+00 2.99506E-22 4.53762E-23 3.51256E-25 9.96877E-32 1.80305E-27 2.35950E-29 3.45235E-22
182 0.00000E+00 2.99506E-22 4.53762E-23 3.51257E-25 9.97445E-32 1.80403E-27 2.36079E-29 3.45235E-22
183 0.00000E+00 2.99503E-22 4.53755E-23 3.51266E-25 1.00350E-31 1.81448E-27 2.37446E-29 3.45232E-22
184 0.00000E+00 2.99501E-22 4.53748E-23 3.51275E-25 1.00963E-31 1.82505E-27 2.38831E-29 3.45229E-22
185 0.00000E+00 2.99499E-22 4.53741E-23 3.51283E-25 1.01584E-31 1.83574E-27 2.40231E-29 3.45226E-22
186 0.00000E+00 2.99497E-22 4.53734E-23 3.51291E-25 1.02213E-31 1.84656E-27 2.41647E-29 3.45223E-22
187 0.00000E+00 2.99494E-22 4.53727E-23 3.51298E-25 1.02850E-31 1.85751E-27 2.43081E-29 3.45220E-22
188 0.00000E+00 2.99492E-22 4.53720E-23 3.51305E-25 1.03494E-31 1.86859E-27 2.44532E-29 3.45217E-22
189 0.00000E+00 2.99490E-22 4.53713E-23 3.51313E-25 1.04147E-31 1.87980E-27 2.46001E-29 3.45214E-22
190 0.00000E+00 2.99488E-22 4.53706E-23 3.51319E-25 1.04813E-31 1.89122E-27 2.47496E-29 3.45211E-22
191 0.00000E+00 2.99485E-22 4.53699E-23 3.51326E-25 1.05483E-31 1.90270E-27 2.49000E-29 3.45208E-22
192 0.00000E+00 2.99483E-22 4.53692E-23 3.51332E-25 1.06162E-31 1.91433E-27 2.50523E-29 3.45205E-22
193 0.00000E+00 2.99481E-22 4.53684E-23 3.51338E-25 1.06849E-31 1.92609E-27 2.52065E-29 3.45202E-22
194 0.00000E+00 2.99478E-22 4.53677E-23 3.51344E-25 1.07546E-31 1.93801E-27 2.53624E-29 3.45199E-22
195 0.00000E+00 2.99476E-22 4.53670E-23 3.51350E-25 1.08252E-31 1.95007E-27 2.55206E-29 3.45196E-22
196 0.00000E+00 2.99474E-22 4.53662E-23 3.51356E-25 1.08968E-31 1.96228E-27 2.56803E-29 3.45193E-22
197 0.00000E+00 2.99471E-22 4.53655E-23 3.51362E-25 1.09693E-31 1.97465E-27 2.58424E-29 3.45190E-22
198 0.00000E+00 2.99469E-22 4.53648E-23 3.51367E-25 1.10428E-31 1.98717E-27 2.60064E-29 3.45187E-22
199 0.00000E+00 2.99466E-22 4.53640E-23 3.51372E-25 1.11174E-31 1.99985E-27 2.61726E-29 3.45184E-22
200 0.00000E+00 2.99464E-22 4.53633E-23 3.51377E-25 1.11929E-31 2.01270E-27 2.63408E-29 3.45181E-22
201 0.00000E+00 2.99461E-22 4.53625E-23 3.51382E-25 1.12695E-31 2.02571E-27 2.65112E-29 3.45177E-22
202 0.00000E+00 2.99459E-22 4.53617E-23 3.51387E-25 1.13472E-31 2.03889E-27 2.66839E-29 3.45174E-22
203 0.00000E+00 2.99456E-22 4.53610E-23 3.51392E-25 1.14260E-31 2.05224E-27 2.68592E-29 3.45171E-22
204 0.00000E+00 2.99454E-22 4.53602E-23 3.51397E-25 1.15059E-31 2.06577E-27 2.70360E-29 3.45168E-22
205 0.00000E+00 2.99451E-22 4.53594E-23 3.51401E-25 1.15869E-31 2.07948E-27 2.72156E-29 3.45164E-22
206 0.00000E+00 2.99449E-22 4.53586E-23 3.51406E-25 1.16691E-31 2.09337E-27 2.73976E-29 3.45161E-22
207 0.00000E+00 2.99446E-22 4.53578E-23 3.51410E-25 1.17525E-31 2.10744E-27 2.75820E-29 3.45158E-22
208 0.00000E+00 2.99444E-22 4.53570E-23 3.51414E-25 1.18372E-31 2.12171E-27 2.77690E-29 3.45154E-22
209 0.00000E+00 2.99441E-22 4.53562E-23 3.51418E-25 1.19231E-31 2.13617E-27 2.79585E-29 3.45151E-22
